X,Y,min,,max,diff in meV_max
2986,,-1688.3602,,-1688.351553,219.71
2987,,-1688.3602,,-1688.351553,220.44
2988,,-1688.3602,,-1688.351553,221.22
2989,,-1688.3602,,-1688.351553,222.02
2990,,-1688.3602,,-1688.351553,222.82
2991,,-1688.3602,,-1688.351553,223.62
2992,,-1688.3602,,-1688.351553,224.38
2993,,-1688.3602,,-1688.351553,225.1
2994,,-1688.3602,,-1688.351553,225.76
2995,,-1688.3602,,-1688.351553,226.34
2996,,-1688.3602,,-1688.351553,226.84
2997,,-1688.3602,,-1688.351553,227.24
2998,,-1688.3602,,-1688.351553,227.52
2999,,-1688.3602,,-1688.351553,227.68
3000,,-1688.3602,,-1688.351553,227.71
3001,,-1688.3602,,-1688.351553,227.6
3002,,-1688.3602,,-1688.351553,227.35
3003,,-1688.3602,,-1688.351553,226.94
3004,,-1688.3602,,-1688.351553,226.37
3005,,-1688.3602,,-1688.351553,225.65
3006,,-1688.3602,,-1688.351553,224.76
3007,,-1688.3602,,-1688.351553,223.72
3008,,-1688.3602,,-1688.351553,222.51
3009,,-1688.3602,,-1688.351553,221.15
3010,,-1688.3602,,-1688.351553,219.62
3011,,-1688.3602,,-1688.351553,217.93
3012,,-1688.3602,,-1688.351553,216.06
3013,,-1688.3602,,-1688.351553,214.02
3014,,-1688.3602,,-1688.351553,211.8
3015,,-1688.3602,,-1688.351553,209.4
3016,,-1688.3602,,-1688.351553,206.83
3017,,-1688.3602,,-1688.351553,204.08
3018,,-1688.3602,,-1688.351553,201.16
3019,,-1688.3602,,-1688.351553,198.08
3020,,-1688.3602,,-1688.351553,194.84
3021,,-1688.3602,,-1688.351553,191.45
3022,,-1688.3602,,-1688.351553,187.91
3023,,-1688.3602,,-1688.351553,184.22
3024,,-1688.3602,,-1688.351553,180.39
3025,,-1688.3602,,-1688.351553,176.42
3026,,-1688.3602,,-1688.351553,172.31
3027,,-1688.3602,,-1688.351553,168.07
3028,,-1688.3602,,-1688.351553,163.69
3029,,-1688.3602,,-1688.351553,159.2
3030,,-1688.3602,,-1688.351553,154.59
3031,,-1688.3602,,-1688.351553,149.88
3032,,-1688.3602,,-1688.351553,145.07
3033,,-1688.3602,,-1688.351553,140.18
3034,,-1688.3602,,-1688.351553,135.2
3035,,-1688.3602,,-1688.351553,130.15
3036,,-1688.3602,,-1688.351553,125.02
3037,,-1688.3602,,-1688.351553,119.82
3038,,-1688.3602,,-1688.351553,114.57
3039,,-1688.3602,,-1688.351553,109.27
3040,,-1688.3602,,-1688.351553,103.95
3041,,-1688.3602,,-1688.351553,98.62
3042,,-1688.3602,,-1688.351553,93.29
3043,,-1688.3602,,-1688.351553,87.97
3044,,-1688.3602,,-1688.351553,82.66
3045,,-1688.3602,,-1688.351553,77.37
3046,,-1688.3602,,-1688.351553,72.11
3047,,-1688.3602,,-1688.351553,66.89
3048,,-1688.3602,,-1688.351553,61.74
3049,,-1688.3602,,-1688.351553,56.69
3050,,-1688.3602,,-1688.351553,51.76
3051,,-1688.3602,,-1688.351553,46.97
3052,,-1688.3602,,-1688.351553,42.32
3053,,-1688.3602,,-1688.351553,37.82
3054,,-1688.3602,,-1688.351553,33.46
3055,,-1688.3602,,-1688.351553,29.26
3056,,-1688.3602,,-1688.351553,25.24
3057,,-1688.3602,,-1688.351553,21.44
3058,,-1688.3602,,-1688.351553,17.88
3059,,-1688.3602,,-1688.351553,14.6
3060,,-1688.3602,,-1688.351553,11.62
3061,,-1688.3602,,-1688.351553,8.97
3062,,-1688.3602,,-1688.351553,6.67
3063,,-1688.3602,,-1688.351553,4.71
3064,,-1688.3602,,-1688.351553,3.04
3065,,-1688.3602,,-1688.351553,1.68
3066,,-1688.3602,,-1688.351553,0.65
3067,,-1688.3602,,-1688.351553,0.09
3068,,-1688.3602,,-1688.351553,0
3069,,-1688.3602,,-1688.351553,0.28
3070,,-1688.3602,,-1688.351553,0.93
3071,,-1688.3602,,-1688.351553,1.99
3072,,-1688.3602,,-1688.351553,3.47
3073,,-1688.3602,,-1688.351553,5.34
3074,,-1688.3602,,-1688.351553,7.54
3075,,-1688.3602,,-1688.351553,10.03
3076,,-1688.3602,,-1688.351553,12.83
3077,,-1688.3602,,-1688.351553,15.98
3078,,-1688.3602,,-1688.351553,19.44
3079,,-1688.3602,,-1688.351553,23.14
3080,,-1688.3602,,-1688.351553,27.07
3081,,-1688.3602,,-1688.351553,31.25
3082,,-1688.3602,,-1688.351553,35.7
3083,,-1688.3602,,-1688.351553,40.33
3084,,-1688.3602,,-1688.351553,45.11
3085,,-1688.3602,,-1688.351553,50.02
3086,,-1688.3602,,-1688.351553,55.08
3087,,-1688.3602,,-1688.351553,60.25
3088,,-1688.3602,,-1688.351553,65.48
3089,,-1688.3602,,-1688.351553,70.76
3090,,-1688.3602,,-1688.351553,76.06
3091,,-1688.3602,,-1688.351553,81.4
3092,,-1688.3602,,-1688.351553,86.81
3093,,-1688.3602,,-1688.351553,92.28
3094,,-1688.3602,,-1688.351553,97.79
3095,,-1688.3602,,-1688.351553,103.29
3096,,-1688.3602,,-1688.351553,108.77
3097,,-1688.3602,,-1688.351553,114.23
3098,,-1688.3602,,-1688.351553,119.67
3099,,-1688.3602,,-1688.351553,125.07
3100,,-1688.3602,,-1688.351553,130.42
3101,,-1688.3602,,-1688.351553,135.69
3102,,-1688.3602,,-1688.351553,140.87
3103,,-1688.3602,,-1688.351553,145.95
3104,,-1688.3602,,-1688.351553,150.93
3105,,-1688.3602,,-1688.351553,155.8
3106,,-1688.3602,,-1688.351553,160.56
3107,,-1688.3602,,-1688.351553,165.22
3108,,-1688.3602,,-1688.351553,169.76
3109,,-1688.3602,,-1688.351553,174.2
3110,,-1688.3602,,-1688.351553,178.51
3111,,-1688.3602,,-1688.351553,182.69
3112,,-1688.3602,,-1688.351553,186.72
3113,,-1688.3602,,-1688.351553,190.61
3114,,-1688.3602,,-1688.351553,194.35
3115,,-1688.3602,,-1688.351553,197.93
3116,,-1688.3602,,-1688.351553,201.35
3117,,-1688.3602,,-1688.351553,204.61
3118,,-1688.3602,,-1688.351553,207.72
3119,,-1688.3602,,-1688.351553,210.68
3120,,-1688.3602,,-1688.351553,213.5
3121,,-1688.3602,,-1688.351553,216.15
3122,,-1688.3602,,-1688.351553,218.65
3123,,-1688.3602,,-1688.351553,220.98
3124,,-1688.3602,,-1688.351553,223.13
3125,,-1688.3602,,-1688.351553,225.11
3126,,-1688.3602,,-1688.351553,226.91
3127,,-1688.3602,,-1688.351553,228.53
3128,,-1688.3602,,-1688.351553,229.97
3129,,-1688.3602,,-1688.351553,231.24
3130,,-1688.3602,,-1688.351553,232.33
3131,,-1688.3602,,-1688.351553,233.26
3132,,-1688.3602,,-1688.351553,234.01
3133,,-1688.3602,,-1688.351553,234.61
3134,,-1688.3602,,-1688.351553,235.05
3135,,-1688.3602,,-1688.351553,235.33
3136,,-1688.3602,,-1688.351553,235.46
3137,,-1688.3602,,-1688.351553,235.43
3138,,-1688.3602,,-1688.351553,235.26
3139,,-1688.3602,,-1688.351553,234.95
3140,,-1688.3602,,-1688.351553,234.51
3141,,-1688.3602,,-1688.351553,233.95
3142,,-1688.3602,,-1688.351553,233.29
3143,,-1688.3602,,-1688.351553,232.53
3144,,-1688.3602,,-1688.351553,231.69
3145,,-1688.3602,,-1688.351553,230.79
3146,,-1688.3602,,-1688.351553,229.84
3147,,-1688.3602,,-1688.351553,228.86
3148,,-1688.3602,,-1688.351553,227.85
3149,,-1688.3602,,-1688.351553,226.84
3150,,-1688.3602,,-1688.351553,225.84
3151,,-1688.3602,,-1688.351553,224.87
3152,,-1688.3602,,-1688.351553,223.92
3153,,-1688.3602,,-1688.351553,223.03
3154,,-1688.3602,,-1688.351553,222.21
3155,,-1688.3602,,-1688.351553,221.48
3156,,-1688.3602,,-1688.351553,220.86
3157,,-1688.3602,,-1688.351553,220.37
3158,,-1688.3602,,-1688.351553,220.07
3159,,-1688.3602,,-1688.351553,219.98
3160,,-1688.3602,,-1688.351553,220.09
3161,,-1688.3602,,-1688.351553,220.35
3162,,-1688.3602,,-1688.351553,220.75
3163,,-1688.3602,,-1688.351553,221.25
3164,,-1688.3602,,-1688.351553,221.83
3165,,-1688.3602,,-1688.351553,222.48
3166,,-1688.3602,,-1688.351553,223.18
3167,,-1688.3602,,-1688.351553,223.92
3168,,-1688.3602,,-1688.351553,224.7
3169,,-1688.3602,,-1688.351553,225.51
3170,,-1688.3602,,-1688.351553,226.34
3171,,-1688.3602,,-1688.351553,227.17
3172,,-1688.3602,,-1688.351553,227.96
3173,,-1688.3602,,-1688.351553,228.7
3174,,-1688.3602,,-1688.351553,229.36
3175,,-1688.3602,,-1688.351553,229.94
3176,,-1688.3602,,-1688.351553,230.43
3177,,-1688.3602,,-1688.351553,230.8
3178,,-1688.3602,,-1688.351553,231.06
3179,,-1688.3602,,-1688.351553,231.2
3180,,-1688.3602,,-1688.351553,231.22
3181,,-1688.3602,,-1688.351553,231.1
3182,,-1688.3602,,-1688.351553,230.85
3183,,-1688.3602,,-1688.351553,230.45
3184,,-1688.3602,,-1688.351553,229.91
3185,,-1688.3602,,-1688.351553,229.2
3186,,-1688.3602,,-1688.351553,228.33
3187,,-1688.3602,,-1688.351553,227.3
3188,,-1688.3602,,-1688.351553,226.09
3189,,-1688.3602,,-1688.351553,224.71
3190,,-1688.3602,,-1688.351553,223.16
3191,,-1688.3602,,-1688.351553,221.43
3192,,-1688.3602,,-1688.351553,219.53
3193,,-1688.3602,,-1688.351553,217.45
3194,,-1688.3602,,-1688.351553,215.21
3195,,-1688.3602,,-1688.351553,212.79
3196,,-1688.3602,,-1688.351553,210.22
3197,,-1688.3602,,-1688.351553,207.5
3198,,-1688.3602,,-1688.351553,204.63
3199,,-1688.3602,,-1688.351553,201.61
3200,,-1688.3602,,-1688.351553,198.46
3201,,-1688.3602,,-1688.351553,195.15
3202,,-1688.3602,,-1688.351553,191.7
3203,,-1688.3602,,-1688.351553,188.09
3204,,-1688.3602,,-1688.351553,184.33
3205,,-1688.3602,,-1688.351553,180.41
3206,,-1688.3602,,-1688.351553,176.35
3207,,-1688.3602,,-1688.351553,172.16
3208,,-1688.3602,,-1688.351553,167.83
3209,,-1688.3602,,-1688.351553,163.37
3210,,-1688.3602,,-1688.351553,158.8
3211,,-1688.3602,,-1688.351553,154.11
3212,,-1688.3602,,-1688.351553,149.33
3213,,-1688.3602,,-1688.351553,144.47
3214,,-1688.3602,,-1688.351553,139.53
3215,,-1688.3602,,-1688.351553,134.52
3216,,-1688.3602,,-1688.351553,129.45
3217,,-1688.3602,,-1688.351553,124.33
3218,,-1688.3602,,-1688.351553,119.16
3219,,-1688.3602,,-1688.351553,113.94
3220,,-1688.3602,,-1688.351553,108.67
3221,,-1688.3602,,-1688.351553,103.37
3222,,-1688.3602,,-1688.351553,98.05
3223,,-1688.3602,,-1688.351553,92.73
3224,,-1688.3602,,-1688.351553,87.41
3225,,-1688.3602,,-1688.351553,82.11
3226,,-1688.3602,,-1688.351553,76.82
3227,,-1688.3602,,-1688.351553,71.57
3228,,-1688.3602,,-1688.351553,66.38
3229,,-1688.3602,,-1688.351553,61.33
3230,,-1688.3602,,-1688.351553,56.42
3231,,-1688.3602,,-1688.351553,51.61
3232,,-1688.3602,,-1688.351553,46.82
3233,,-1688.3602,,-1688.351553,42.05
3234,,-1688.3602,,-1688.351553,37.44
3235,,-1688.3602,,-1688.351553,33.17
3236,,-1688.3602,,-1688.351553,29.13
3237,,-1688.3602,,-1688.351553,25.24
3238,,-1688.3602,,-1688.351553,21.53
3239,,-1688.3602,,-1688.351553,18
3240,,-1688.3602,,-1688.351553,14.78
3241,,-1688.3602,,-1688.351553,12.17
3242,,-1688.3602,,-1688.351553,9.79
3243,,-1688.3602,,-1688.351553,7.5
3244,,-1688.3602,,-1688.351553,5.58
3245,,-1688.3602,,-1688.351553,4.13
3246,,-1688.3602,,-1688.351553,3.12
3247,,-1688.3602,,-1688.351553,2.42
3248,,-1688.3602,,-1688.351553,2.06
3249,,-1688.3602,,-1688.351553,2.06
3250,,-1688.3602,,-1688.351553,2.11
3251,,-1688.3602,,-1688.351553,2.64
3252,,-1688.3602,,-1688.351553,3.51
3253,,-1688.3602,,-1688.351553,4.72
3254,,-1688.3602,,-1688.351553,6.36
3255,,-1688.3602,,-1688.351553,8.41
3256,,-1688.3602,,-1688.351553,10.78
3257,,-1688.3602,,-1688.351553,13.47
3258,,-1688.3602,,-1688.351553,16.44
3259,,-1688.3602,,-1688.351553,19.66
3260,,-1688.3602,,-1688.351553,23.11
3261,,-1688.3602,,-1688.351553,26.79
3262,,-1688.3602,,-1688.351553,30.73
3263,,-1688.3602,,-1688.351553,34.93
3264,,-1688.3602,,-1688.351553,39.4
3265,,-1688.3602,,-1688.351553,44.04
3266,,-1688.3602,,-1688.351553,48.82
3267,,-1688.3602,,-1688.351553,53.72
3268,,-1688.3602,,-1688.351553,58.73
3269,,-1688.3602,,-1688.351553,63.85
3270,,-1688.3602,,-1688.351553,69.06
3271,,-1688.3602,,-1688.351553,74.34
3272,,-1688.3602,,-1688.351553,79.67
3273,,-1688.3602,,-1688.351553,85.03
3274,,-1688.3602,,-1688.351553,90.4
3275,,-1688.3602,,-1688.351553,95.78
3276,,-1688.3602,,-1688.351553,101.15
3277,,-1688.3602,,-1688.351553,106.52
3278,,-1688.3602,,-1688.351553,111.87
3279,,-1688.3602,,-1688.351553,117.21
3280,,-1688.3602,,-1688.351553,122.54
3281,,-1688.3602,,-1688.351553,127.85
3282,,-1688.3602,,-1688.351553,133.11
3283,,-1688.3602,,-1688.351553,138.31
3284,,-1688.3602,,-1688.351553,143.42
3285,,-1688.3602,,-1688.351553,148.45
3286,,-1688.3602,,-1688.351553,153.38
3287,,-1688.3602,,-1688.351553,158.2
3288,,-1688.3602,,-1688.351553,162.91
3289,,-1688.3602,,-1688.351553,167.5
3290,,-1688.3602,,-1688.351553,171.97
3291,,-1688.3602,,-1688.351553,176.31
3292,,-1688.3602,,-1688.351553,180.53
3293,,-1688.3602,,-1688.351553,184.6
3294,,-1688.3602,,-1688.351553,188.54
3295,,-1688.3602,,-1688.351553,192.33
3296,,-1688.3602,,-1688.351553,195.96
3297,,-1688.3602,,-1688.351553,199.44
3298,,-1688.3602,,-1688.351553,202.75
3299,,-1688.3602,,-1688.351553,205.9
3300,,-1688.3602,,-1688.351553,208.89
3301,,-1688.3602,,-1688.351553,211.71
3302,,-1688.3602,,-1688.351553,214.37
3303,,-1688.3602,,-1688.351553,216.86
3304,,-1688.3602,,-1688.351553,219.18
3305,,-1688.3602,,-1688.351553,221.32
3306,,-1688.3602,,-1688.351553,223.29
3307,,-1688.3602,,-1688.351553,225.07
3308,,-1688.3602,,-1688.351553,226.68
3309,,-1688.3602,,-1688.351553,228.1
3310,,-1688.3602,,-1688.351553,229.34
3311,,-1688.3602,,-1688.351553,230.41
3312,,-1688.3602,,-1688.351553,231.3
3313,,-1688.3602,,-1688.351553,232.02
3314,,-1688.3602,,-1688.351553,232.58
3315,,-1688.3602,,-1688.351553,232.98
3316,,-1688.3602,,-1688.351553,233.22
3317,,-1688.3602,,-1688.351553,233.32
3318,,-1688.3602,,-1688.351553,233.27
3319,,-1688.3602,,-1688.351553,233.09
3320,,-1688.3602,,-1688.351553,232.77
3321,,-1688.3602,,-1688.351553,232.32
3322,,-1688.3602,,-1688.351553,231.75
3323,,-1688.3602,,-1688.351553,231.07
3324,,-1688.3602,,-1688.351553,230.28
3325,,-1688.3602,,-1688.351553,229.41
3326,,-1688.3602,,-1688.351553,228.48
3327,,-1688.3602,,-1688.351553,227.51
3328,,-1688.3602,,-1688.351553,226.5
3329,,-1688.3602,,-1688.351553,225.47
3330,,-1688.3602,,-1688.351553,224.41
3331,,-1688.3602,,-1688.351553,223.36
3332,,-1688.3602,,-1688.351553,222.31
3333,,-1688.3602,,-1688.351553,221.3
3334,,-1688.3602,,-1688.351553,220.33
3335,,-1688.3602,,-1688.351553,219.43
3336,,-1688.3602,,-1688.351553,218.63
3337,,-1688.3602,,-1688.351553,217.95
3338,,-1688.3602,,-1688.351553,217.42
3339,,-1688.3602,,-1688.351553,217.07
3340,,-1688.3602,,-1688.351553,216.9
3341,,-1688.3602,,-1688.351553,216.92
3342,,-1688.3602,,-1688.351553,217.09
3343,,-1688.3602,,-1688.351553,217.41
3344,,-1688.3602,,-1688.351553,217.85
3345,,-1688.3602,,-1688.351553,218.39
3346,,-1688.3602,,-1688.351553,219.02
3347,,-1688.3602,,-1688.351553,219.71
3348,,-1688.3602,,-1688.351553,220.44
3349,,-1688.3602,,-1688.351553,221.22
3350,,-1688.3602,,-1688.351553,222.02
3351,,-1688.3602,,-1688.351553,222.82
3352,,-1688.3602,,-1688.351553,223.62
3353,,-1688.3602,,-1688.351553,224.38
3354,,-1688.3602,,-1688.351553,225.1
3355,,-1688.3602,,-1688.351553,225.76
3356,,-1688.3602,,-1688.351553,226.34
3357,,-1688.3602,,-1688.351553,226.84
3358,,-1688.3602,,-1688.351553,227.24
3359,,-1688.3602,,-1688.351553,227.52
3360,,-1688.3602,,-1688.351553,227.68
3361,,-1688.3602,,-1688.351553,227.71
3362,,-1688.3602,,-1688.351553,227.6
3363,,-1688.3602,,-1688.351553,227.35
3364,,-1688.3602,,-1688.351553,226.94
3365,,-1688.3602,,-1688.351553,226.37
3366,,-1688.3602,,-1688.351553,225.65
3367,,-1688.3602,,-1688.351553,224.76
3368,,-1688.3602,,-1688.351553,223.72
3369,,-1688.3602,,-1688.351553,222.51
3370,,-1688.3602,,-1688.351553,221.15
3371,,-1688.3602,,-1688.351553,219.62
3372,,-1688.3602,,-1688.351553,217.93
3373,,-1688.3602,,-1688.351553,216.06
3374,,-1688.3602,,-1688.351553,214.02
3375,,-1688.3602,,-1688.351553,211.8
3376,,-1688.3602,,-1688.351553,209.4
3377,,-1688.3602,,-1688.351553,206.83
3378,,-1688.3602,,-1688.351553,204.08
3379,,-1688.3602,,-1688.351553,201.16
3380,,-1688.3602,,-1688.351553,198.08
3381,,-1688.3602,,-1688.351553,194.84
3382,,-1688.3602,,-1688.351553,191.45
3383,,-1688.3602,,-1688.351553,187.91
3384,,-1688.3602,,-1688.351553,184.22
3385,,-1688.3602,,-1688.351553,180.39
3386,,-1688.3602,,-1688.351553,176.42
3387,,-1688.3602,,-1688.351553,172.31
3388,,-1688.3602,,-1688.351553,168.07
3389,,-1688.3602,,-1688.351553,163.69
3390,,-1688.3602,,-1688.351553,159.2
3391,,-1688.3602,,-1688.351553,154.59
3392,,-1688.3602,,-1688.351553,149.88
3393,,-1688.3602,,-1688.351553,145.07
3394,,-1688.3602,,-1688.351553,140.18
3395,,-1688.3602,,-1688.351553,135.2
3396,,-1688.3602,,-1688.351553,130.15
3397,,-1688.3602,,-1688.351553,125.02
3398,,-1688.3602,,-1688.351553,119.82
3399,,-1688.3602,,-1688.351553,114.57
3400,,-1688.3602,,-1688.351553,109.27
3401,,-1688.3602,,-1688.351553,103.95
3402,,-1688.3602,,-1688.351553,98.62
3403,,-1688.3602,,-1688.351553,93.29
3404,,-1688.3602,,-1688.351553,87.97
3405,,-1688.3602,,-1688.351553,82.66
3406,,-1688.3602,,-1688.351553,77.37
3407,,-1688.3602,,-1688.351553,72.11
3408,,-1688.3602,,-1688.351553,66.89
3409,,-1688.3602,,-1688.351553,61.74
3410,,-1688.3602,,-1688.351553,56.69
3411,,-1688.3602,,-1688.351553,51.76
3412,,-1688.3602,,-1688.351553,46.97
3413,,-1688.3602,,-1688.351553,42.32
3414,,-1688.3602,,-1688.351553,37.82
3415,,-1688.3602,,-1688.351553,33.46
3416,,-1688.3602,,-1688.351553,29.26
3417,,-1688.3602,,-1688.351553,25.24
3418,,-1688.3602,,-1688.351553,21.44
3419,,-1688.3602,,-1688.351553,17.88
3420,,-1688.3602,,-1688.351553,14.6
3421,,-1688.3602,,-1688.351553,11.62
3422,,-1688.3602,,-1688.351553,8.97
3423,,-1688.3602,,-1688.351553,6.67
3424,,-1688.3602,,-1688.351553,4.71
3425,,-1688.3602,,-1688.351553,3.04
3426,,-1688.3602,,-1688.351553,1.68
3427,,-1688.3602,,-1688.351553,0.65
3428,,-1688.3602,,-1688.351553,0.09
3429,,-1688.3602,,-1688.351553,0
3430,,-1688.3602,,-1688.351553,0.28
3431,,-1688.3602,,-1688.351553,0.93
3432,,-1688.3602,,-1688.351553,1.99
3433,,-1688.3602,,-1688.351553,3.47
3434,,-1688.3602,,-1688.351553,5.34
3435,,-1688.3602,,-1688.351553,7.54
3436,,-1688.3602,,-1688.351553,10.03
3437,,-1688.3602,,-1688.351553,12.83
3438,,-1688.3602,,-1688.351553,15.98
3439,,-1688.3602,,-1688.351553,19.44
3440,,-1688.3602,,-1688.351553,23.14
3441,,-1688.3602,,-1688.351553,27.07
3442,,-1688.3602,,-1688.351553,31.25
3443,,-1688.3602,,-1688.351553,35.7
3444,,-1688.3602,,-1688.351553,40.33
3445,,-1688.3602,,-1688.351553,45.11
3446,,-1688.3602,,-1688.351553,50.02
3447,,-1688.3602,,-1688.351553,55.08
3448,,-1688.3602,,-1688.351553,60.25
3449,,-1688.3602,,-1688.351553,65.48
3450,,-1688.3602,,-1688.351553,70.76
3451,,-1688.3602,,-1688.351553,76.06
3452,,-1688.3602,,-1688.351553,81.4
3453,,-1688.3602,,-1688.351553,86.81
3454,,-1688.3602,,-1688.351553,92.28
3455,,-1688.3602,,-1688.351553,97.79
3456,,-1688.3602,,-1688.351553,103.29
3457,,-1688.3602,,-1688.351553,108.77
3458,,-1688.3602,,-1688.351553,114.23
3459,,-1688.3602,,-1688.351553,119.67
3460,,-1688.3602,,-1688.351553,125.07
3461,,-1688.3602,,-1688.351553,130.42
3462,,-1688.3602,,-1688.351553,135.69
3463,,-1688.3602,,-1688.351553,140.87
3464,,-1688.3602,,-1688.351553,145.95
3465,,-1688.3602,,-1688.351553,150.93
3466,,-1688.3602,,-1688.351553,155.8
3467,,-1688.3602,,-1688.351553,160.56
3468,,-1688.3602,,-1688.351553,165.22
3469,,-1688.3602,,-1688.351553,169.76
3470,,-1688.3602,,-1688.351553,174.2
3471,,-1688.3602,,-1688.351553,178.51
3472,,-1688.3602,,-1688.351553,182.69
3473,,-1688.3602,,-1688.351553,186.72
3474,,-1688.3602,,-1688.351553,190.61
3475,,-1688.3602,,-1688.351553,194.35
3476,,-1688.3602,,-1688.351553,197.93
3477,,-1688.3602,,-1688.351553,201.35
3478,,-1688.3602,,-1688.351553,204.61
3479,,-1688.3602,,-1688.351553,207.72
3480,,-1688.3602,,-1688.351553,210.68
3481,,-1688.3602,,-1688.351553,213.5
3482,,-1688.3602,,-1688.351553,216.15
3483,,-1688.3602,,-1688.351553,218.65
3484,,-1688.3602,,-1688.351553,220.98
3485,,-1688.3602,,-1688.351553,223.13
3486,,-1688.3602,,-1688.351553,225.11
3487,,-1688.3602,,-1688.351553,226.91
3488,,-1688.3602,,-1688.351553,228.53
3489,,-1688.3602,,-1688.351553,229.97
3490,,-1688.3602,,-1688.351553,231.24
3491,,-1688.3602,,-1688.351553,232.33
3492,,-1688.3602,,-1688.351553,233.26
3493,,-1688.3602,,-1688.351553,234.01
3494,,-1688.3602,,-1688.351553,234.61
3495,,-1688.3602,,-1688.351553,235.05
3496,,-1688.3602,,-1688.351553,235.33
3497,,-1688.3602,,-1688.351553,235.46
3498,,-1688.3602,,-1688.351553,235.43
3499,,-1688.3602,,-1688.351553,235.26
3500,,-1688.3602,,-1688.351553,234.95
3501,,-1688.3602,,-1688.351553,234.51
3502,,-1688.3602,,-1688.351553,233.95
3503,,-1688.3602,,-1688.351553,233.29
3504,,-1688.3602,,-1688.351553,232.53
3505,,-1688.3602,,-1688.351553,231.69
3506,,-1688.3602,,-1688.351553,230.79
3507,,-1688.3602,,-1688.351553,229.84
3508,,-1688.3602,,-1688.351553,228.86
3509,,-1688.3602,,-1688.351553,227.85
3510,,-1688.3602,,-1688.351553,226.84
3511,,-1688.3602,,-1688.351553,225.84
3512,,-1688.3602,,-1688.351553,224.87
3513,,-1688.3602,,-1688.351553,223.92
3514,,-1688.3602,,-1688.351553,223.03
3515,,-1688.3602,,-1688.351553,222.21
3516,,-1688.3602,,-1688.351553,221.48
3517,,-1688.3602,,-1688.351553,220.86
3518,,-1688.3602,,-1688.351553,220.37
3519,,-1688.3602,,-1688.351553,220.07
3520,,-1688.3602,,-1688.351553,219.98
3521,,-1688.3602,,-1688.351553,220.09
3522,,-1688.3602,,-1688.351553,220.35
3523,,-1688.3602,,-1688.351553,220.75
3524,,-1688.3602,,-1688.351553,221.25
3525,,-1688.3602,,-1688.351553,221.83
3526,,-1688.3602,,-1688.351553,222.48
3527,,-1688.3602,,-1688.351553,223.18
3528,,-1688.3602,,-1688.351553,223.92
3529,,-1688.3602,,-1688.351553,224.7
3530,,-1688.3602,,-1688.351553,225.51
3531,,-1688.3602,,-1688.351553,226.34
3532,,-1688.3602,,-1688.351553,227.17
3533,,-1688.3602,,-1688.351553,227.96
3534,,-1688.3602,,-1688.351553,228.7
3535,,-1688.3602,,-1688.351553,229.36
3536,,-1688.3602,,-1688.351553,229.94
3537,,-1688.3602,,-1688.351553,230.43
3538,,-1688.3602,,-1688.351553,230.8
3539,,-1688.3602,,-1688.351553,231.06
3540,,-1688.3602,,-1688.351553,231.2
3541,,-1688.3602,,-1688.351553,231.22
3542,,-1688.3602,,-1688.351553,231.1
3543,,-1688.3602,,-1688.351553,230.85
3544,,-1688.3602,,-1688.351553,230.45
3545,,-1688.3602,,-1688.351553,229.91
3546,,-1688.3602,,-1688.351553,229.2
3547,,-1688.3602,,-1688.351553,228.33
3548,,-1688.3602,,-1688.351553,227.3
3549,,-1688.3602,,-1688.351553,226.09
3550,,-1688.3602,,-1688.351553,224.71
3551,,-1688.3602,,-1688.351553,223.16
3552,,-1688.3602,,-1688.351553,221.43
3553,,-1688.3602,,-1688.351553,219.53
3554,,-1688.3602,,-1688.351553,217.45
3555,,-1688.3602,,-1688.351553,215.21
3556,,-1688.3602,,-1688.351553,212.79
3557,,-1688.3602,,-1688.351553,210.22
3558,,-1688.3602,,-1688.351553,207.5
3559,,-1688.3602,,-1688.351553,204.63
3560,,-1688.3602,,-1688.351553,201.61
3561,,-1688.3602,,-1688.351553,198.46
3562,,-1688.3602,,-1688.351553,195.15
3563,,-1688.3602,,-1688.351553,191.7
3564,,-1688.3602,,-1688.351553,188.09
3565,,-1688.3602,,-1688.351553,184.33
3566,,-1688.3602,,-1688.351553,180.41
3567,,-1688.3602,,-1688.351553,176.35
3568,,-1688.3602,,-1688.351553,172.16
3569,,-1688.3602,,-1688.351553,167.83
3570,,-1688.3602,,-1688.351553,163.37
3571,,-1688.3602,,-1688.351553,158.8
3572,,-1688.3602,,-1688.351553,154.11
3573,,-1688.3602,,-1688.351553,149.33
3574,,-1688.3602,,-1688.351553,144.47
3575,,-1688.3602,,-1688.351553,139.53
3576,,-1688.3602,,-1688.351553,134.52
3577,,-1688.3602,,-1688.351553,129.45
3578,,-1688.3602,,-1688.351553,124.33
3579,,-1688.3602,,-1688.351553,119.16
3580,,-1688.3602,,-1688.351553,113.94
3581,,-1688.3602,,-1688.351553,108.67
3582,,-1688.3602,,-1688.351553,103.37
3583,,-1688.3602,,-1688.351553,98.05
3584,,-1688.3602,,-1688.351553,92.73
3585,,-1688.3602,,-1688.351553,87.41
3586,,-1688.3602,,-1688.351553,82.11
3587,,-1688.3602,,-1688.351553,76.82
3588,,-1688.3602,,-1688.351553,71.57
3589,,-1688.3602,,-1688.351553,66.38
3590,,-1688.3602,,-1688.351553,61.33
3591,,-1688.3602,,-1688.351553,56.42
3592,,-1688.3602,,-1688.351553,51.61
3593,,-1688.3602,,-1688.351553,46.82
